country,year,pop_adult,any_account_share,formal_account_share,mobile_account_share,saved_formal,active_accounts,registered_accounts,agents_per_100k
Netherlands,2014,13933854.0,0.989560854,0.989560854,,0.718750839,,,
New Zealand,2014,3534713.0,0.996351216,0.996351216,,0.902037749,,,
New Zealand,2014,3534713.0,0.993618735,0.993618735,,0.820458349,,,
Nicaragua,2014,4012287.0,0.264904129,0.256204349,,0.580565328,,,
Nicaragua,2014,4012287.0,0.088384834,0.086851516,,0.4129462,,,
Niger,2014,9371030.0,,,,0.60622795,,,
Niger,2014,9371030.0,,,,0.616202698,,,
Nigeria,2014,100567840.0,0.537069303,0.536368175,,0.695947325,,,
Nigeria,2014,100567840.0,0.305065329,0.299389257,,0.680436839,,,
North Macedonia,2014,1565432.0,0.797326037,0.797326037,,0.459404805,,,
North Macedonia,2014,1565432.0,0.598386047,0.598386047,,0.291081595,,,
Norway,2014,4150602.0,1.0,1.0,,0.914561828,,,
Norway,2014,4150602.0,1.0,1.0,,0.874808879,,,
Pakistan,2014,128875593.0,0.152102948,,,0.350020782,,,
Pakistan,2014,128875593.0,0.097547671,,,0.263594869,,,
Panama,2014,2737867.0,0.515121291,0.513263748,,0.661539534,,,
Panama,2014,2737867.0,0.318581031,0.314899995,,0.569718802,,,
Peru,2014,21413567.0,0.377760808,0.377760808,,0.46690912,,,
Peru,2014,21413567.0,0.1572273,0.1572273,,0.28214045,,,
Philippines,2014,66911959.0,0.400997997,0.36720173,,0.715913822,,,
Philippines,2014,66911959.0,0.180376718,0.150573318,,0.609487676,,,
Poland,2014,32293711.0,0.822210524,0.822210524,,0.556690814,,,
Poland,2014,32293711.0,0.713221345,0.713221345,,0.328750175,,,
Portugal,2014,8911922.0,0.92740175,0.92740175,,0.61036343,,,
Portugal,2014,8911922.0,0.801757923,0.801757923,,0.429432832,,,
Puerto Rico,2014,2955855.0,0.788272113,0.788272113,,0.537267965,,,
Puerto Rico,2014,2955855.0,0.560395589,0.560395589,,0.298978297,,,
Romania,2014,16846776.0,0.714628721,0.714628721,,0.432691534,,,
Romania,2014,16846776.0,0.448465178,0.447397614,,0.262599314,,,
Russian Federation,2014,120673872.0,0.701715628,0.701715628,,0.426508621,,,
Russian Federation,2014,120673872.0,0.631933703,0.631933703,,0.378059424,,,
Rwanda,2014,6472142.0,0.587775915,0.546560054,0.256414809,0.676662532,,,
Rwanda,2014,6472142.0,0.170873462,0.133400084,0.067645374,0.364146523,,,
Saudi Arabia,2014,20496432.0,0.728726269,0.728726269,,0.525715435,,,
Saudi Arabia,2014,20496432.0,0.648242608,0.648242608,,0.3579854,,,
Senegal,2014,7858967.0,0.227210334,0.185671952,,0.623720265,,,
Senegal,2014,7858967.0,0.043919994,0.018736965,,0.540173145,,,
Serbia,2014,6141282.0,0.834765597,0.834765597,,0.348066663,,,
Serbia,2014,6141282.0,0.825158402,0.825158402,,0.170682869,,,
Singapore,2014,4691514.0,0.964045369,0.964045369,,0.759359742,,,
Singapore,2014,4691514.0,0.962746371,0.962746371,,0.694917254,,,
Slovak Republic,2014,4582684.0,0.821395226,0.821395226,,0.676229057,,,
Slovak Republic,2014,4582684.0,0.698665688,0.698665688,,0.547494433,,,
Slovenia,2014,1759867.0,0.98382405,0.98382405,,0.724082524,,,
Slovenia,2014,1759867.0,0.957399098,0.957399098,,0.567165967,,,
Somalia,2014,6719620.0,0.461791823,,0.439887931,0.413050002,,,
Somalia,2014,6719620.0,0.273565618,,0.266581295,0.310207713,,,
South Africa,2014,38992463.0,0.796051526,0.779281018,0.181340114,0.73104406,,,
South Africa,2014,38992463.0,0.563528868,0.549933606,0.088562569,0.562301409,,,
Spain,2014,39593406.0,0.981961152,0.981961152,,0.723822903,,,
Spain,2014,39593406.0,0.966352023,0.966352023,,0.594167985,,,
Sri Lanka,2014,15433197.0,0.853465588,0.853465588,,0.505711338,,,
Sri Lanka,2014,15433197.0,0.78699179,0.78699179,,0.371392969,,,
Sudan,2014,21021157.0,0.204235074,0.204235074,,0.470456521,,,
Sudan,2014,21021157.0,0.075274332,0.075274332,,0.325791773,,,
Sweden,2014,7971436.0,1.0,1.0,,0.894469925,,,
Sweden,2014,7971436.0,0.993418643,0.993418643,,0.77725526,,,
Switzerland,2014,6883205.0,0.973684692,0.973684692,,0.816861045,,,
Switzerland,2014,6883205.0,0.988673307,0.988673307,,0.678148982,,,
"Taiwan, China",2014,19968635.0,0.939526,0.939526,,0.798153829,,,
"Taiwan, China",2014,19968635.0,0.881269605,0.881269605,,0.602364321,,,
Tajikistan,2014,5217089.0,0.15233063,0.15233063,,0.320562317,,,
Tajikistan,2014,5217089.0,0.057923166,0.057923166,,0.30206169,,,
Tanzania,2014,26884351.0,0.497811193,0.248304611,0.418837034,0.630657534,,,
Tanzania,2014,26884351.0,0.247676973,0.103519937,0.180623202,0.535051618,,,
Thailand,2014,56707280.0,0.82640007,0.82640007,,0.836122112,,,
Thailand,2014,56707280.0,0.713588554,0.713588554,,0.758661986,,,
Togo,2014,4254423.0,0.249725006,0.242609085,,0.470383633,,,
Togo,2014,4254423.0,0.081414588,0.076178146,,0.232736553,,,
Tunisia,2014,8426960.0,0.358140607,0.355327158,,0.452320268,,,
Tunisia,2014,8426960.0,0.148081052,0.148081052,,0.271350329,,,
Turkiye,2014,57336171.0,0.594241501,0.592550144,,0.447948271,,,
Turkiye,2014,57336171.0,0.511322857,0.509758789,,0.337342853,,,
Uganda,2014,18082753.0,0.548465424,0.360438585,0.442538455,0.81162856,,,
Uganda,2014,18082753.0,0.288055039,0.153589602,0.213327094,0.661863132,,,
Ukraine,2014,39385204.0,0.586810576,0.586810576,,0.461793775,,,
Ukraine,2014,39385204.0,0.437391437,0.437391437,,0.309739719,,,
United Arab Emirates,2014,6398423.0,0.880168624,0.874472301,0.146510124,0.701044467,,,
United Arab Emirates,2014,6398423.0,0.776929587,0.771973014,0.070171005,0.615393096,,,
United Kingdom,2014,52712003.0,0.994897449,0.994897449,,0.789047976,,,
United Kingdom,2014,52712003.0,0.980837342,0.980837342,,0.597222663,,,
United States,2014,254715188.0,0.973667296,0.973667296,,0.830800812,,,
United States,2014,254715188.0,0.876911488,0.876911488,,0.640495175,,,
Uruguay,2014,2625287.0,0.538219725,0.534383587,,0.451925246,,,
Uruguay,2014,2625287.0,0.332113071,0.332113071,,0.284945548,,,
Uzbekistan,2014,21374576.0,0.445894904,0.445894904,,0.475794573,,,
Uzbekistan,2014,21374576.0,0.348606071,0.348606071,,0.37281898,,,
"Venezuela, Rb",2014,21274157.0,0.629952597,0.627141442,,0.511945803,,,
"Venezuela, Rb",2014,21274157.0,0.480314479,0.480314479,,0.410665877,,,
Viet Nam,2014,68893679.0,0.390560127,0.390560127,,0.665319868,,,
Viet Nam,2014,68893679.0,0.187117039,0.184943519,,0.584081049,,,
West Bank And Gaza,2014,2416583.0,0.299720683,0.299720683,,0.310236894,,,
West Bank And Gaza,2014,2416583.0,0.156402577,0.156402577,,0.107868576,,,
"Yemen, Rep.",2014,16904246.0,,,,0.265498595,,,
"Yemen, Rep.",2014,16904246.0,,,,0.117202735,,,
Zambia,2014,8358295.0,0.456870057,0.408164995,0.165314207,0.788015327,,,
Zambia,2014,8358295.0,0.205722723,0.169973803,0.054845034,0.570933076,,,
Zimbabwe,2014,7862617.0,0.430846697,0.236758566,0.293265342,0.589661491,,,
Zimbabwe,2014,7862617.0,0.16303132,0.074338749,0.099679284,0.4145738,,,
Afghanistan,2017,18807229.0,0.156192951,0.150426361,,0.173684577,,,
Afghanistan,2017,18807229.0,0.138025033,0.138025033,,0.089803973,,,
Albania,2017,2340965.0,0.515062769,0.503442412,,0.319472539,,,
Albania,2017,2340965.0,0.227510282,0.227510282,,0.167641801,,,
Algeria,2017,28799702.0,0.479671413,0.479671413,,0.444580259,,,
Algeria,2017,28799702.0,0.349708015,0.349708015,,0.299437352,,,
Argentina,2017,33036043.0,0.557898131,0.548830539,,0.363664907,,,
Argentina,2017,33036043.0,0.380612805,0.37442344,,0.212150629,,,
Armenia,2017,2384230.0,0.566496155,0.530806634,,0.351256952,,,
Armenia,2017,2384230.0,0.344192748,0.336976982,,0.254405636,,,
Australia,2017,19621820.0,0.996734772,0.996734772,,0.853638886,,,
Australia,2017,19621820.0,0.992878444,0.992878444,,0.701723442,,,
Austria,2017,7481549.0,0.983347649,0.983347649,,0.852970844,,,
Austria,2017,7481549.0,0.979066007,0.979066007,,0.710289125,,,
Azerbaijan,2017,7438923.0,0.354987976,0.354987976,,0.347335196,,,
Azerbaijan,2017,7438923.0,0.18135179,0.18135179,,0.147893586,,,
Bahrain,2017,1137724.0,0.871381794,0.871381794,,0.582411793,,,
Bahrain,2017,1137724.0,0.758219838,0.758219838,,0.498531037,,,
Bangladesh,2017,111658076.0,0.566799304,0.461212627,0.256871435,0.303588379,,,
Bangladesh,2017,111658076.0,0.400787327,0.332352477,0.145716919,0.232429876,,,
Belarus,2017,7909969.0,0.856395737,0.856395737,,0.556356444,,,
Belarus,2017,7909969.0,0.744133863,0.744133863,,0.425957669,,,
Belgium,2017,9407055.0,0.984931917,0.984931917,,0.741927638,,,
Belgium,2017,9407055.0,0.988567353,0.988567353,,0.634556781,,,
Benin,2017,6631280.0,0.429043296,0.352722578,0.211457691,0.530286033,,,
Benin,2017,6631280.0,0.318528897,0.267924111,0.135064913,0.438000884,,,
Bolivia,2017,7571421.0,0.621220325,0.599020526,,0.60734821,,,
Bolivia,2017,7571421.0,0.428278339,0.381636987,,0.459681595,,,
Bosnia And Herzegovina,2017,2982772.0,0.663948537,0.663948537,,0.267702526,,,
Bosnia And Herzegovina,2017,2982772.0,0.475024304,0.475024304,,0.128398094,,,
Botswana,2017,1470809.0,0.618897765,0.547833212,0.32269736,0.569914855,,,
Botswana,2017,1470809.0,0.346667331,0.298226803,0.124832132,0.315463396,,,
Brazil,2017,158478074.0,0.789749123,0.789749123,,0.373705025,,,
Brazil,2017,158478074.0,0.566252388,0.566252388,,0.251689184,,,
Bulgaria,2017,6128150.0,0.838787863,0.838787863,,0.509404243,,,
Bulgaria,2017,6128150.0,0.545476854,0.545476854,,0.267767586,,,
Burkina Faso,2017,10570484.0,0.540937166,0.315670423,0.409513922,0.606991244,,,
Burkina Faso,2017,10570484.0,0.267418073,0.109875134,0.211171464,0.437694154,,,
Cambodia,2017,10807431.0,0.265658331,0.227575237,,0.574699238,,,
Cambodia,2017,10807431.0,0.14304062,0.103421542,,0.426354219,,,
Cameroon,2017,13358414.0,0.409817361,0.311662045,0.204358405,0.593189331,,,
Cameroon,2017,13358414.0,0.249801251,0.204013063,0.071707128,0.53439914,,,
Canada,2017,30253020.0,0.996929846,0.996929846,,0.862289562,,,
Canada,2017,30253020.0,0.997778285,0.997778285,,0.708031838,,,
Central African Republic,2017,2404000.0,0.167622479,0.167622479,,0.447465702,,,
Central African Republic,2017,2404000.0,0.092024136,0.092024136,,0.321775526,,,
Chad,2017,7782131.0,0.268361015,,0.187784161,0.324188617,,,
Chad,2017,7782131.0,0.141435997,,0.099157399,0.185678791,,,
Chile,2017,14675996.0,0.79311156,0.785531663,0.235654527,0.550096433,,,
Chile,2017,14675996.0,0.668719885,0.667293279,0.112949391,0.403869569,,,
China,2017,1133758537.0,0.87578148,0.87578148,,0.623655262,,,
China,2017,1133758537.0,0.688845831,0.688845831,,0.330443256,,,
Colombia,2017,36092425.0,0.528904033,0.523389884,,0.466541765,,,
Colombia,2017,36092425.0,0.35019564,0.336691532,,0.268696301,,,
"Congo, Dem. Rep.",2017,45407203.0,0.31421149,0.197169134,0.190385281,0.394373725,,,
"Congo, Dem. Rep.",2017,45407203.0,0.173902759,0.078770205,0.116608761,0.381818438,,,
"Congo, Rep.",2017,3026298.0,0.313531314,0.276680361,,0.5076002,,,
"Congo, Rep.",2017,3026298.0,0.181581773,0.166059787,,0.37991778,,,
Costa Rica,2017,3790388.0,0.743424478,0.743424478,,0.667124991,,,
Costa Rica,2017,3790388.0,0.580312309,0.580312309,,0.44469759,,,
Cote D'Ivoire,2017,14983416.0,0.460730899,0.175233769,0.386618113,0.560804158,,,
Cote D'Ivoire,2017,14983416.0,0.341676872,0.106023217,0.270915601,0.382615241,,,
Croatia,2017,3508155.0,0.895725998,0.895725998,,0.474902599,,,
Croatia,2017,3508155.0,0.809970247,0.809970247,,0.460931556,,,
Cyprus,2017,1039880.0,0.919699893,0.919699893,,0.496455579,,,
Cyprus,2017,1039880.0,0.838071831,0.838071831,,0.344148982,,,
Czechia,2017,8934395.0,0.878765913,0.878765913,,0.74579672,,,
Czechia,2017,8934395.0,0.706443755,0.706443755,,0.564178497,,,
Denmark,2017,4767144.0,0.998623389,0.998623389,,0.888524436,,,
Denmark,2017,4767144.0,1.0,1.0,,0.663751857,,,
Dominican Republic,2017,7508555.0,0.655966391,0.645415574,,0.567639399,,,
Dominican Republic,2017,7508555.0,0.421151901,0.400534456,,0.445340995,,,
Ecuador,2017,11800828.0,0.631323032,0.625022,,0.431038615,,,
Ecuador,2017,11800828.0,0.333950796,0.333950796,,0.201014293,,,
"Egypt, Arab Rep.",2017,66961302.0,0.41073589,0.39886407,,0.37478177,,,
"Egypt, Arab Rep.",2017,66961302.0,0.203202254,0.203202254,,0.203558695,,,
El Salvador,2017,4464670.0,0.37722772,0.36903819,,0.420883363,,,
El Salvador,2017,4464670.0,0.192922492,0.17977533,,0.316987975,,,
Estonia,2017,1103273.0,0.991790846,0.991790846,,0.748388407,,,
Estonia,2017,1103273.0,0.962138201,0.962138201,,0.558655145,,,
Ethiopia,2017,61575604.0,0.430952717,0.430952717,,0.661385418,,,
Ethiopia,2017,61575604.0,0.224122769,0.224122769,,0.562422207,,,
Finland,2017,4600229.0,1.0,1.0,,0.77875729,,,
Finland,2017,4600229.0,0.994633523,0.994633523,,0.640059576,,,
France,2017,54658275.0,0.943599399,0.943599399,,0.7210326,,,
France,2017,54658275.0,0.934691796,0.934691796,,0.500847769,,,
Gabon,2017,1332068.0,0.644497121,0.386656185,0.481277924,0.672597745,,,
Gabon,2017,1332068.0,0.498290375,0.269621065,0.367522007,0.481146258,,,
"Gambia, The",2017,1294272.0,0.338459547,0.338459547,,0.551183131,,,
"Gambia, The",2017,1294272.0,0.205577189,0.205577189,,0.317179595,,,
Georgia,2017,2987888.0,0.71257109,0.71257109,,0.192098187,,,
Georgia,2017,2987888.0,0.461205022,0.461205022,,0.086658919,,,
Germany,2017,71374479.0,0.998158362,0.998158362,,0.824143047,,,
Germany,2017,71374479.0,0.981222665,0.981222665,,0.65600598,,,
Ghana,2017,18083712.0,0.639443485,0.482651435,0.435465286,0.541588753,,,
Ghana,2017,18083712.0,0.483440601,0.332807783,0.320251176,0.443408141,,,
Greece,2017,9220190.0,0.88095235,0.88095235,,0.287949146,,,
Greece,2017,9220190.0,0.815177436,0.815177436,,0.091905277,,,
Guatemala,2017,10430246.0,0.531409198,0.524510538,,0.463044964,,,
Guatemala,2017,10430246.0,0.304192861,0.300265833,,0.361205655,,,
Guinea,2017,6873506.0,0.258706712,0.173801333,0.148593496,0.431450867,,,
Guinea,2017,6873506.0,0.199027727,0.104922133,0.121592934,0.329952498,,,
Haiti,2017,7048972.0,0.424419711,0.371188769,0.181866884,0.505092249,,,
Haiti,2017,7048972.0,0.178797675,0.147847451,0.06508071,0.343589417,,,
Honduras,2017,6185475.0,0.534874504,0.5062904,,0.508644365,,,
Honduras,2017,6185475.0,0.331007225,0.313934236,,0.279740329,,,
"Hong Kong Sar, China",2017,6493265.0,0.972190841,0.972190841,,0.726482569,,,
"Hong Kong Sar, China",2017,6493265.0,0.923735489,0.923735489,,0.42900075,,,
Hungary,2017,8389859.0,0.797735106,0.797735106,,0.448653326,,,
Hungary,2017,8389859.0,0.676696558,0.676696558,,0.247382552,,,
India,2017,962463650.0,0.817354241,0.816768723,,0.407995052,,,
India,2017,962463650.0,0.770829503,0.770829503,,0.226837358,,,
Indonesia,2017,193777030.0,0.570204014,0.566240397,,0.676395887,,,
Indonesia,2017,193777030.0,0.36595761,0.360266774,,0.529681675,,,
"Iran, Islamic Rep.",2017,63892824.0,0.944698347,0.940282593,0.302284666,0.51428835,,,
"Iran, Islamic Rep.",2017,63892824.0,0.932458435,0.923425223,0.203650079,0.311681434,,,
Iraq,2017,23052127.0,0.253116983,0.226965726,,0.353487316,,,
Iraq,2017,23052127.0,0.186932908,0.167671061,,0.245090712,,,
Ireland,2017,3749429.0,0.969410667,0.969410667,,0.769454319,,,
Ireland,2017,3749429.0,0.929394006,0.929394006,,0.641924637,,,
Israel,2017,6131598.0,0.975543062,0.975543062,,0.705999314,,,
Israel,2017,6131598.0,0.856901156,0.856901156,,0.53381425,,,
Italy,2017,52409524.0,0.957791373,0.957791373,,0.752695263,,,
Italy,2017,52409524.0,0.906310943,0.906310943,,0.421071166,,,
Japan,2017,110907804.0,0.987121248,0.987121248,,0.81198595,,,
Japan,2017,110907804.0,0.97539931,0.97539931,,0.725374841,,,
Jordan,2017,6558247.0,0.488850777,0.482020381,,0.538534426,,,
Jordan,2017,6558247.0,0.328801993,0.328801993,,0.321131151,,,
Kazakhstan,2017,13196334.0,0.652622438,0.652622438,,0.433973794,,,
Kazakhstan,2017,13196334.0,0.488058881,0.488058881,,0.244963783,,,
Kenya,2017,28150345.0,0.889394904,0.679310065,0.819306255,0.807100119,,,
Kenya,2017,28150345.0,0.704534812,0.373052718,0.593646664,0.546662481,,,
"Korea, Rep.",2017,44377468.0,0.966521421,0.966521421,,0.792926224,,,
"Korea, Rep.",2017,44377468.0,0.92149171,0.92149171,,0.531475863,,,
Kosovo,2017,1328163.0,0.57550596,0.57550596,,0.48689279,,,
Kosovo,2017,1328163.0,0.443333169,0.443333169,,0.252861499,,,
Kuwait,2017,3138850.0,0.858081784,0.858081784,,0.510470039,,,
Kuwait,2017,3138850.0,0.708011562,0.708011562,,0.411011751,,,
Kyrgyz Republic,2017,4195979.0,0.427656604,0.401130321,,0.301607606,,,
Kyrgyz Republic,2017,4195979.0,0.356772204,0.355193767,,0.139495349,,,
Lao Pdr,2017,4638548.0,0.367933342,0.367933342,,0.675288178,,,
Lao Pdr,2017,4638548.0,0.173703744,0.173703744,,0.490202273,,,
Latvia,2017,1657658.0,0.963415381,0.963415381,,0.608668476,,,
Latvia,2017,1657658.0,0.885241011,0.885241011,,0.43154906,,,
Lebanon,2017,4654352.0,0.546281753,0.546281753,,0.594708713,,,
Lebanon,2017,4654352.0,0.298943603,0.298943603,,0.402950532,,,
Lesotho,2017,1350411.0,0.543294293,0.400827823,0.356306492,0.446634499,,,
Lesotho,2017,1350411.0,0.323939866,0.231630132,0.156391226,0.318436733,,,
Liberia,2017,2745577.0,0.4177937,0.273775779,0.236204343,0.727257743,,,
Liberia,2017,2745577.0,0.266030025,0.128802421,0.166720862,0.611371233,,,
Libya,2017,4585159.0,0.705816105,0.705816105,,0.681006719,,,
Libya,2017,4585159.0,0.582768531,0.582768531,,0.511379874,,,
Lithuania,2017,2445393.0,0.861737951,0.861737951,,0.687556799,,,
Lithuania,2017,2445393.0,0.779344146,0.779344146,,0.555000473,,,
Luxembourg,2017,486845.0,0.990647208,0.990647208,,0.813723147,,,
Luxembourg,2017,486845.0,0.983172727,0.983172727,,0.701781704,,,
Madagascar,2017,15245537.0,0.215134284,,0.141520579,0.505009301,,,
Madagascar,2017,15245537.0,0.123429918,,0.088776485,0.348698483,,,
Malawi,2017,9645161.0,0.420109178,0.286037844,0.26875519,0.581326636,,,
Malawi,2017,9645161.0,0.212052814,0.145298002,0.103937537,0.423205045,,,
Malaysia,2017,23682698.0,0.885408304,0.884009459,0.116287559,0.65745775,,,
Malaysia,2017,23682698.0,0.805045468,0.801790712,0.097374436,0.594864691,,,
Maldives,2017,342024.0,0.849705952,0.848015522,0.281064448,0.461659216,,,
Maldives,2017,342024.0,0.714076644,0.714076644,0.160901157,0.357535868,,,
Mali,2017,9985747.0,0.381653282,0.201488325,0.265352359,0.570881527,,,
Mali,2017,9985747.0,0.312610829,0.151379326,0.211658979,0.488529888,,,
Malta,2017,390899.0,0.991526589,0.991526589,,0.816413793,,,
Malta,2017,390899.0,0.94656339,0.94656339,,0.604965326,,,
Mauritius,2017,1031251.0,0.921876913,0.920151763,,0.647855247,,,
Mauritius,2017,1031251.0,0.863189806,0.857078006,,0.532185263,,,
Mexico,2017,88534114.0,0.432457382,0.415972827,,0.458879561,,,
Mexico,2017,88534114.0,0.252140568,0.241379486,,0.308364547,,,
Moldova,2017,2278507.0,0.519442476,0.519442476,,0.618395613,,,
Moldova,2017,2278507.0,0.3150981,0.3150981,,0.437519524,,,
Mongolia,2017,2155814.0,0.94545619,0.94545619,0.276949334,0.382508079,,,
Mongolia,2017,2155814.0,0.90594433,0.90594433,0.131449843,0.207470315,,,
Montenegro,2017,506847.0,0.737483192,0.737483192,,0.369942699,,,
Montenegro,2017,506847.0,0.602747108,0.602747108,,0.171490423,,,
Morocco,2017,24894226.0,0.348715112,0.346565073,,0.260415567,,,
Morocco,2017,24894226.0,0.192921556,0.190299141,,0.143274166,,,
Mozambique,2017,14874137.0,0.515480989,0.415236031,0.286702102,0.493189681,,,
Mozambique,2017,14874137.0,0.268005233,0.201767383,0.116255171,0.331783365,,,
Myanmar,2017,38000865.0,0.282910424,0.279705959,,0.414226475,,,
Myanmar,2017,38000865.0,0.225439827,0.220670133,,0.284333039,,,
Namibia,2017,1547830.0,0.874247393,0.833935427,0.529208393,0.682622146,,,
Namibia,2017,1547830.0,0.704174204,0.682441463,0.2915158,0.543168123,,,
Nepal,2017,18869412.0,0.503296457,0.503296457,,0.502630816,,,
Nepal,2017,18869412.0,0.379215298,0.379215298,,0.403317154,,,
Netherlands,2017,14234525.0,0.995372359,0.995372359,,0.828597396,,,
Netherlands,2017,14234525.0,0.997885419,0.997885419,,0.719936904,,,
New Zealand,2017,3788624.0,0.993188641,0.993188641,,0.910752546,,,
New Zealand,2017,3788624.0,0.989674298,0.989674298,,0.790099772,,,
Nicaragua,2017,4249427.0,0.381285333,0.355770484,,0.522336273,,,
Nicaragua,2017,4249427.0,0.199378063,0.176925503,,0.335662588,,,
Niger,2017,10546918.0,0.188669744,,,0.283213224,,,
Niger,2017,10546918.0,0.104938235,,,0.199653535,,,
Nigeria,2017,109170774.0,0.497227988,0.492877376,,0.671805135,,,
Nigeria,2017,109170774.0,0.245287586,0.245287586,,0.541020895,,,
North Macedonia,2017,1567300.0,0.831304344,0.831304344,,0.441875968,,,
North Macedonia,2017,1567300.0,0.666726361,0.666726361,,0.230998419,,,
Norway,2017,4298959.0,1.0,1.0,,0.929082582,,,
Norway,2017,4298959.0,0.993623949,0.993623949,,0.861816599,,,
Pakistan,2017,135055510.0,0.25998449,0.215462817,,0.409485448,,,
Pakistan,2017,135055510.0,0.142158896,0.127895091,,0.263905855,,,
Panama,2017,2915245.0,0.555562823,0.546843841,,0.580574519,,,
Panama,2017,2915245.0,0.328640009,0.324921144,,0.338420741,,,
Paraguay,2017,4382299.0,0.555403113,0.36742727,0.332754301,0.348343044,,,
Paraguay,2017,4382299.0,0.382959523,0.225618134,0.222844319,0.154755615,,,
Peru,2017,22473210.0,0.529816751,0.526672015,,0.486838421,,,
Peru,2017,22473210.0,0.270247467,0.264644534,,0.273271093,,,
Philippines,2017,71585383.0,0.453628131,0.412177918,,0.666785302,,,
Philippines,2017,71585383.0,0.180263524,0.175138567,,0.466202764,,,
Poland,2017,32223349.0,0.88407061,0.88407061,,0.569123291,,,
Poland,2017,32223349.0,0.84221052,0.84221052,,0.443360669,,,
Portugal,2017,8871342.0,0.955808845,0.955808845,,0.62227185,,,
Portugal,2017,8871342.0,0.874609984,0.874609984,,0.435647934,,,
Romania,2017,16606939.0,0.709994017,0.708116887,,0.4215519,,,
Romania,2017,16606939.0,0.378348994,0.378348994,,0.205541918,,,
Russian Federation,2017,120066877.0,0.794358345,0.794358345,,0.399866254,,,
Russian Federation,2017,120066877.0,0.702362146,0.702362146,,0.305027463,,,
Rwanda,2017,7050113.0,0.57596308,0.409522701,0.417012545,0.713221195,,,
