country,year,pop_adult,any_account_share,formal_account_share,mobile_account_share,saved_formal,active_accounts,registered_accounts,agents_per_100k,active_accounts_per_1000,mobile_to_formal_ratio,delta_active_accounts,delta_mobile_account_share,sadc_mobile_avg,relative_penetration_index
Togo,2014,4254423.0,0.18251463,0.17614923,0.014100388,0.375485469,,,,,0.08004796841859599,,,0.1794154358955224,-0.1653150478955224
Tunisia,2014,8426960.0,0.274323115,0.272632283,0.006187012,0.38011005,,,,,0.02269361475434661,,,0.1794154358955224,-0.1732284238955224
Turkiye,2014,57336171.0,0.566774866,0.565125673,0.008081998,0.411310447,,,,,0.014301240212811919,,,0.1794154358955224,-0.17133343789552238
Uganda,2014,18082753.0,0.444471544,0.277834243,0.351003784,0.751820315,,,,,1.263356813796347,,,0.1794154358955224,0.1715883481044776
Ukraine,2014,39385204.0,0.527148134,0.527148134,,0.401079222,,,,,,,,0.1794154358955224,
United Arab Emirates,2014,6398423.0,0.837433269,0.832043162,0.114909874,0.665589451,,,,,0.1381056647635787,,,0.1794154358955224,-0.0645055618955224
United Kingdom,2014,52712003.0,0.989310548,0.989310548,,0.712824584,,,,,,,,0.1794154358955224,
United States,2014,254715188.0,0.935838008,0.935838008,,0.7563957,,,,,,,,0.1794154358955224,
Uruguay,2014,2625287.0,0.455857273,0.453554098,0.012334332,0.38519835,,,,,0.027194841926001072,,,0.1794154358955224,-0.1670811038955224
Uzbekistan,2014,21374576.0,0.407100129,0.407100129,,0.434732153,,,,,,,,0.1794154358955224,
"Venezuela, Rb",2014,21274157.0,0.570263255,0.568573446,0.029790692,0.471546123,,,,,0.05239550353535152,,,0.1794154358955224,-0.14962474389552238
Viet Nam,2014,68893679.0,0.309509468,0.308643549,0.004965069,0.632954749,,,,,0.016086741537565716,,,0.1794154358955224,-0.1744503668955224
West Bank And Gaza,2014,2416583.0,0.242438057,0.242438057,,0.229352566,,,,,,,,0.1794154358955224,
"Yemen, Rep.",2014,16904246.0,0.064484819,0.064484819,,0.206403071,,,,,,,,0.1794154358955224,
Zambia,2014,8358295.0,0.356448713,0.312924169,0.121143072,0.701214918,,,,,0.38713235985297134,,,0.1794154358955224,-0.058272363895522386
Zimbabwe,2014,7862617.0,0.323892494,0.171894919,0.215955208,0.519738828,,,,,1.2563210667093656,,,0.1794154358955224,0.03653977210447762
Afghanistan,2017,18807229.0,0.148933122,0.145470839,0.009138161,0.140166216,,,,,0.06281782014057127,,0.006094123,0.3023081295949162,-0.29316996859491623
Albania,2017,2340965.0,0.400151702,0.393175046,0.02377762,0.258798287,,,,,0.06047591331622811,,,0.3023081295949162,-0.2785305095949162
Algeria,2017,28799702.0,0.427766256,0.427766256,,0.386612666,,,,,,,,0.3023081295949162,
Argentina,2017,33036043.0,0.487084867,0.479166929,0.024161674,0.303145401,,,,,0.05042433552420726,,0.019838478,0.3023081295949162,-0.2781464555949162
Armenia,2017,2384230.0,0.477590178,0.453288188,0.09755307,0.312523129,,,,,0.21521202754129568,,0.09097469600000001,0.3023081295949162,-0.2047550595949162
Australia,2017,19621820.0,0.995193731,0.995193731,,0.792931423,,,,,,,,0.3023081295949162,
Austria,2017,7481549.0,0.981636643,0.981636643,,0.79595315,,,,,,,,0.3023081295949162,
Azerbaijan,2017,7438923.0,0.285712045,0.285712045,,0.26776363,,,,,,,,0.3023081295949162,
Bahrain,2017,1137724.0,0.826128502,0.826128502,,0.548868008,,,,,,,,0.3023081295949162,
Bangladesh,2017,111658076.0,0.50046913,0.409726485,0.212459589,0.275156962,,,,,0.5185400426335632,,0.185542446,0.3023081295949162,-0.0898485405949162
Belarus,2017,7909969.0,0.81155885,0.81155885,,0.504275761,,,,,,,,0.3023081295949162,
Belgium,2017,9407055.0,0.986383226,0.986383226,,0.699063926,,,,,,,,0.3023081295949162,
Benin,2017,6631280.0,0.384892214,0.318845146,0.180938376,0.493417632,,,,,0.5674804157125227,,0.16071110500000002,0.3023081295949162,-0.1213697535949162
Bolivia,2017,7571421.0,0.544050565,0.512075036,0.071193898,0.548286948,,,,,0.13903020650278292,,0.04342246300000001,0.3023081295949162,-0.2311142315949162
Bosnia And Herzegovina,2017,2982772.0,0.588434987,0.588434987,,0.212022151,,,,,,,,0.3023081295949162,
Botswana,2017,1470809.0,0.510324508,0.448283061,0.243783067,0.46843236,,,,,0.5438150316368969,,0.036267823000000005,0.3023081295949162,-0.058525062594916216
Brazil,2017,158478074.0,0.700439481,0.700439481,0.048365306,0.324947305,,,,,0.06904994266021393,,0.039787851,0.3023081295949162,-0.2539428235949162
Bulgaria,2017,6128150.0,0.722040294,0.722040294,,0.41322479,,,,,,,,0.3023081295949162,
Burkina Faso,2017,10570484.0,0.431599923,0.233405272,0.330227985,0.539315979,,,,,1.4148265896924557,,0.299418289,0.3023081295949162,0.027919855405083793
Cambodia,2017,10807431.0,0.216717841,0.1780216892545709,0.056595087,0.515490191,,,,,0.31791118956898035,,-0.07635046,0.3023081295949162,-0.24571304259491622
Cameroon,2017,13358414.0,0.345907909,0.268667702,0.151378299,0.569708889,,,,,0.5634406289744496,,0.13341224999999998,0.3023081295949162,-0.15092983059491621
Canada,2017,30253020.0,0.997268802,0.997268802,,0.800662789,,,,,,,,0.3023081295949162,
Central African Republic,2017,2404000.0,0.137459464,0.137459464,,0.397316526,,,,,,,,0.3023081295949162,
Chad,2017,7782131.0,0.217591927,0.087534968,0.152334098,0.268785689,,,,,1.7402656501799372,,0.094833032,0.3023081295949162,-0.1499740315949162
Chile,2017,14675996.0,0.743492432,0.738367048,0.18670815,0.491767373,,,,,0.2528663088442701,,0.148809642,0.3023081295949162,-0.11559997959491622
China,2017,1133758537.0,0.795313411,0.795313411,,0.497439615,,,,,,,,0.3023081295949162,
Colombia,2017,36092425.0,0.457592285,0.448889825,0.047374512,0.387593566,,,,,0.10553705912135566,,0.025250092000000002,0.3023081295949162,-0.25493361759491623
"Congo, Dem. Rep.",2017,45407203.0,0.25825675,0.149951964,0.160963406,0.389366711,,,,,1.0734331295587434,,0.068876765,0.3023081295949162,-0.1413447235949162
"Congo, Rep.",2017,3026298.0,0.260927488,0.232579674,0.062384391,0.456697531,,,,,0.2682280438659485,,0.04252993099999999,0.3023081295949162,-0.23992373859491622
Costa Rica,2017,3790388.0,0.678383576,0.678383576,,0.578432168,,,,,,,,0.3023081295949162,
Cote D'Ivoire,2017,14983416.0,0.413309552,0.147665969,0.340531734,0.489828327,,,,,2.3060948728139246,,0.09791796799999997,0.3023081295949162,0.038223604405083766
Croatia,2017,3508155.0,0.861434539,0.861434539,,0.469315948,,,,,,,,0.3023081295949162,
Cyprus,2017,1039880.0,0.887157641,0.887157641,,0.435736268,,,,,,,,0.3023081295949162,
Czechia,2017,8934395.0,0.80992266,0.80992266,,0.673239659,,,,,,,,0.3023081295949162,
Denmark,2017,4767144.0,0.999173727,0.999173727,,0.798665437,,,,,,,,0.3023081295949162,
Dominican Republic,2017,7508555.0,0.56239191,0.547829503,0.038946795,0.518903013,,,,,0.07109291264293227,,0.015766238999999998,0.3023081295949162,-0.26336133459491623
Ecuador,2017,11800828.0,0.512460172,0.508677729,0.029369748,0.339095435,,,,,0.05773743634842721,,,0.3023081295949162,-0.27293838159491624
"Egypt, Arab Rep.",2017,66961302.0,0.327843607,0.320713584,0.017920163,0.306392511,,,,,0.05587590889196636,,0.006470720999999999,0.3023081295949162,-0.2843879665949162
El Salvador,2017,4464670.0,0.303529471,0.293357529,0.035496148,0.379338648,,,,,0.12099961477382092,,-0.010071730000000001,0.3023081295949162,-0.2668119815949162
Estonia,2017,1103273.0,0.979939712,0.979939712,,0.672558601,,,,,,,,0.3023081295949162,
Ethiopia,2017,61575604.0,0.348275699,0.348275699,0.003159289,0.621826431,,,,,0.009071230088895751,,0.0028803403584077,0.3023081295949162,-0.2991488405949162
Finland,2017,4600229.0,0.997854185,0.997854185,,0.723298255,,,,,,,,0.3023081295949162,
France,2017,54658275.0,0.94004046,0.94004046,,0.633060076,,,,,,,,0.3023081295949162,
Gabon,2017,1332068.0,0.586019984,0.339846588,0.435779884,0.596024432,,,,,1.2822841228583999,,0.369295635,0.3023081295949162,0.1334717544050838
"Gambia, The",2017,1294272.0,0.285604825,0.285604825,,0.458106879,,,,,,,,0.3023081295949162,
Georgia,2017,2987888.0,0.612304463,0.612304463,0.022010216,0.150039846,,,,,0.035946522245094266,,,0.3023081295949162,-0.2802979135949162
Germany,2017,71374479.0,0.99141186,0.99141186,,0.757163988,,,,,,,,0.3023081295949162,
Ghana,2017,18083712.0,0.577175264,0.422841658,0.389477818,0.502400169,,,,,0.9210961375995739,,0.259412314,0.3023081295949162,0.08716968840508377
Greece,2017,9220190.0,0.854665211,0.854665211,,0.209599635,,,,,,,,0.3023081295949162,
Guatemala,2017,10430246.0,0.441070072,0.435352906,0.02126406,0.422554591,,,,,0.048843271072595076,,0.003561293,0.3023081295949162,-0.28104406959491623
Guinea,2017,6873506.0,0.23486035,0.146278775,0.137804687,0.390894433,,,,,0.9420689160132768,,0.12307183000000001,0.3023081295949162,-0.1645034425949162
Haiti,2017,7048972.0,0.326211865,0.281889494,0.135171894,0.440518054,,,,,0.47952086500960545,,0.09734499599999999,0.3023081295949162,-0.16713623559491622
Honduras,2017,6185475.0,0.453429696,0.429444273,0.061960126,0.417197394,,,,,0.14427978179138506,,0.027873116999999996,0.3023081295949162,-0.2403480035949162
"Hong Kong Sar, China",2017,6493265.0,0.952832589,0.952832589,,0.607636499,,,,,,,,0.3023081295949162,
Hungary,2017,8389859.0,0.749449653,0.749449653,,0.368361133,,,,,,,,0.3023081295949162,
India,2017,962463650.0,0.798753285,0.798401862,0.019945431,0.335566782,,,,,0.02498169399309342,,-0.0035766700000000005,0.3023081295949162,-0.2823626985949162
Indonesia,2017,193777030.0,0.488574509,0.483920589,0.031239157,0.617759807,,,,,0.0645543043840195,,0.026742842,0.3023081295949162,-0.2710689725949162
"Iran, Islamic Rep.",2017,63892824.0,0.939819167,0.933562762,0.262966091,0.433523423,,,,,0.2816801416078762,,0.218009175,0.3023081295949162,-0.039342038594916195
Iraq,2017,23052127.0,0.226651525,0.203255182,0.042147556,0.310142059,,,,,0.20736276234275788,,,0.3023081295949162,-0.2601605735949162
Ireland,2017,3749429.0,0.953404529,0.953404529,,0.718444124,,,,,,,,0.3023081295949162,
Israel,2017,6131598.0,0.928149668,0.928149668,,0.637217255,,,,,,,,0.3023081295949162,
Italy,2017,52409524.0,0.9378502,0.9378502,,0.6242392,,,,,,,,0.3023081295949162,
Japan,2017,110907804.0,0.98243392,0.98243392,,0.7773522,,,,,,,,0.3023081295949162,
Jordan,2017,6558247.0,0.424930235,0.420827774,0.010609684,0.451707555,,,,,0.025211463347949083,,0.005923026,0.3023081295949162,-0.2916984455949162
Kazakhstan,2017,13196334.0,0.586975352,0.586975352,,0.358574619,,,,,,,,0.3023081295949162,
Kenya,2017,28150345.0,0.815675646,0.557179517,0.729316807,0.70324174,,,,,1.3089440382281676,,0.14539047000000005,0.3023081295949162,0.4270086774050838
"Korea, Rep.",2017,44377468.0,0.948510127,0.948510127,,0.688349509,,,,,,,,0.3023081295949162,
Kosovo,2017,1328163.0,0.522733969,0.522733969,,0.393452249,,,,,,,,0.3023081295949162,
Kuwait,2017,3138850.0,0.798401514,0.798401514,,0.470917239,,,,,,,,0.3023081295949162,
Kyrgyz Republic,2017,4195979.0,0.399420035,0.382831645,0.031068763,0.237030718,,,,,0.08115515894721817,,,0.3023081295949162,-0.2712393665949162
Lao Pdr,2017,4638548.0,0.290564189,0.290564189,,0.601561311,,,,,,,,0.3023081295949162,
Latvia,2017,1657658.0,0.932224723,0.932224723,,0.537999904,,,,,,,,0.3023081295949162,
Lebanon,2017,4654352.0,0.447514245,0.447514245,,0.518135496,,,,,,,,0.3023081295949162,
Lesotho,2017,1350411.0,0.455638157,0.333214801,0.276418432,0.395405441,,,,,0.829550281591483,,,0.3023081295949162,-0.025889697594916217
Liberia,2017,2745577.0,0.357138397,0.215834358,0.208433919,0.680941446,,,,,0.9657124145174328,,,0.3023081295949162,-0.09387421059491621
Libya,2017,4585159.0,0.656675223,0.656675223,,0.613263711,,,,,,,,0.3023081295949162,
Lithuania,2017,2445393.0,0.828838485,0.828838485,,0.634627671,,,,,,,,0.3023081295949162,
Luxembourg,2017,486845.0,0.987678547,0.987678547,,0.769263043,,,,,,,,0.3023081295949162,
Madagascar,2017,15245537.0,0.178678713,0.095696692,0.120553027,0.442870491,,,,,1.259740796473926,,0.07699283999999999,0.3023081295949162,-0.18175510259491623
Malawi,2017,9645161.0,0.337139337,0.22991285,0.203028317,0.518270054,,,,,0.8830664184276782,,0.16458730800000002,0.3023081295949162,-0.0992798125949162
Malaysia,2017,23682698.0,0.853437476,0.851300292,0.108763332,0.63255629,,,,,0.12776141747170927,,0.080461221,0.3023081295949162,-0.19354479759491622
Maldives,2017,342024.0,0.795464095,0.794449714,0.233007872,0.42001745,,,,,0.2932946766722607,,,0.3023081295949162,-0.0693002575949162
Mali,2017,9985747.0,0.354166789,0.18153943,0.243976486,0.538096514,,,,,1.3439311008082375,,0.12755193999999997,0.3023081295949162,-0.058331643594916216
Malta,2017,390899.0,0.973629103,0.973629103,,0.732247275,,,,,,,,0.3023081295949162,
Mauritania,2017,2278505.0,0.208725063,0.190310601,0.04012378,0.417446409,,,,,0.2108331316761487,,-0.024680179999999996,0.3023081295949162,-0.2621843495949162
Mauritius,2017,1031251.0,0.898425267,0.894947191,0.056269371,0.601632974,,,,,0.06287451546400798,,0.047626057,0.3023081295949162,-0.2460387585949162
Mexico,2017,88534114.0,0.360417667,0.346219739,0.053232777,0.398746185,,,,,0.15375430977377058,,0.018992478,0.3023081295949162,-0.2490753525949162
Moldova,2017,2278507.0,0.437856521,0.437856521,,0.546179539,,,,,,,,0.3023081295949162,
Mongolia,2017,2155814.0,0.929711716,0.929711716,0.218971478,0.31275997,,,,,0.2355262112239532,,0.168991607,0.3023081295949162,-0.08333665159491621
Montenegro,2017,506847.0,0.68361794,0.68361794,,0.29060477,,,,,,,,0.3023081295949162,
Morocco,2017,24894226.0,0.286444592,0.284105744,0.006392115,0.213594272,,,,,0.02249906992376754,,,0.3023081295949162,-0.29591601459491623
Mozambique,2017,14874137.0,0.416701038,0.330030018,0.218668208,0.428764348,,,,,0.6625706634964339,,,0.3023081295949162,-0.0836399215949162
Myanmar,2017,38000865.0,0.25992298,0.256092444,0.006904999,0.362270896,,,,,0.026962915782083756,,0.005267078,0.3023081295949162,-0.2954031305949162
Namibia,2017,1547830.0,0.806334991,0.773441947,0.434294697,0.626936369,,,,,0.5615091070306276,,0.330703758,0.3023081295949162,0.1319865674050838
Nepal,2017,18869412.0,0.453855766,0.453855766,,0.463058845,,,,,,,,0.3023081295949162,
Netherlands,2017,14234525.0,0.996376136,0.996376136,,0.785195762,,,,,,,,0.3023081295949162,
New Zealand,2017,3788624.0,0.991784474,0.991784474,,0.862545342,,,,,,,,0.3023081295949162,
Nicaragua,2017,4249427.0,0.308619915,0.28432834,0.039274168,0.447766843,,,,,0.13812962858362973,,0.028736424999999996,0.3023081295949162,-0.2630339615949162
Niger,2017,10546918.0,0.15523245,0.09516152,0.087172383,0.249844544,,,,,0.9160465595757613,,0.048645728000000006,0.3023081295949162,-0.2151357465949162
Nigeria,2017,109170774.0,0.396668587,0.394054476,0.056061652,0.619603961,,,,,0.14226878620711314,,0.033112038999999996,0.3023081295949162,-0.24624647759491622
North Macedonia,2017,1567300.0,0.765687709,0.765687709,,0.357799866,,,,,,,,0.3023081295949162,
Norway,2017,4298959.0,0.997451401,0.997451401,,0.902195406,,,,,,,,0.3023081295949162,
Pakistan,2017,135055510.0,0.212932449,0.180493842,0.068855579,0.351350227,,,,,0.38148436665224295,,0.010857585000000003,0.3023081295949162,-0.2334525505949162
Panama,2017,2915245.0,0.464942617,0.4582204,0.035031686,0.483871922,,,,,0.07645160713054241,,0.019452182,0.3023081295949162,-0.2672764435949162
Paraguay,2017,4382299.0,0.486468607,0.310738919,0.28881767,0.270956266,,,,,0.9294544466121414,,,0.3023081295949162,-0.013490459594916182
Peru,2017,22473210.0,0.42603181,0.4219042,0.026341662,0.401446681,,,,,0.06243517367212746,,0.026341662,0.3023081295949162,-0.2759664675949162
Philippines,2017,71585383.0,0.344984076,0.31797071,0.04521299,0.587067227,,,,,0.1421923107320168,,0.0029542520000000044,0.3023081295949162,-0.2570951395949162
Poland,2017,32223349.0,0.86733303,0.86733303,,0.518837638,,,,,,,,0.3023081295949162,
Portugal,2017,8871342.0,0.923409885,0.923409885,,0.547807496,,,,,,,,0.3023081295949162,
Romania,2017,16606939.0,0.577518052,0.576390744,0.029901696,0.335266478,,,,,0.05187747428504854,,0.025272356,0.3023081295949162,-0.27240643359491623
Russian Federation,2017,120066877.0,0.757588881,0.757588881,,0.36196065,,,,,,,,0.3023081295949162,
Rwanda,2017,7050113.0,0.500197937,0.366573707,0.311146415,0.638098038,,,,,0.8487963240636895,,0.13016956300000002,0.3023081295949162,0.008838285405083801
Saudi Arabia,2017,23241801.0,0.716981166,0.716981166,,0.441932639,,,,,,,,0.3023081295949162,
Senegal,2017,8705549.0,0.423440154,0.203567182,0.317980906,0.451069902,,,,,1.5620440528572037,,0.256097297,0.3023081295949162,0.0156727764050838
Serbia,2017,6046629.0,0.714410465,0.714410465,,0.300801066,,,,,,,,0.3023081295949162,
Sierra Leone,2017,4219730.0,0.198087606,0.123869678,0.110186137,0.542319826,,,,,0.8895327636195196,,0.065662258,0.3023081295949162,-0.1921219925949162
Singapore,2017,4905185.0,0.97931171,0.978122879,0.09548008,0.768801967,,,,,0.09761562892549414,,0.033985481,0.3023081295949162,-0.2068280495949162
Slovak Republic,2017,4594115.0,0.841815883,0.841815883,,0.647499848,,,,,,,,0.3023081295949162,
Slovenia,2017,1756994.0,0.975334004,0.975334004,,0.673811442,,,,,,,,0.3023081295949162,
South Africa,2017,41039555.0,0.692184942,0.674369196,0.190168459,0.593297297,,,,,0.2819945811997024,,0.045886657000000025,0.3023081295949162,-0.1121396705949162
South Sudan,2017,6092487.0,0.085700039,0.085700039,,0.337245269,,,,,,,,0.3023081295949162,
Spain,2017,39549433.0,0.937557047,0.937557047,,0.682568332,,,,,,,,0.3023081295949162,
Sri Lanka,2017,16017388.0,0.736464608,0.735915248,0.024207601,0.429283712,,,,,0.032894550107215606,,0.02344123252348342,0.3023081295949162,-0.2781005285949162
Sweden,2017,8184039.0,0.997422116,0.997422116,,0.83073693,,,,,,,,0.3023081295949162,
Switzerland,2017,7127704.0,0.984296665,0.984296665,,0.815993929,,,,,,,,0.3023081295949162,
"Taiwan, China",2017,20340388.0,0.941796308,0.941796308,,0.737608542,,,,,,,,0.3023081295949162,
Tajikistan,2017,5649763.0,0.470243972,0.470243972,,0.32798021,,,,,,,,0.3023081295949162,
Tanzania,2017,30023264.0,0.46751564,0.209722324,0.385380307,0.483889241,,,,,1.8375740820037834,,0.06179332399999998,0.3023081295949162,0.08307217740508377
Thailand,2017,58293189.0,0.815940009,0.809575031,0.082568594,0.617900026,,,,,0.1019900451944645,,0.069555936,0.3023081295949162,-0.2197395355949162
Togo,2017,4608431.0,0.452893519,0.340679411,0.214573758,0.452251915,,,,,0.6298406979457881,,0.20047337,0.3023081295949162,-0.0877343715949162
Trinidad And Tobago,2017,1090252.0,0.807833517,0.807833517,,0.707270947,,,,,,,,0.3023081295949162,
Tunisia,2017,8662597.0,0.369065672,0.36816438,0.020371898,0.393963386,,,,,0.05533370175572118,,0.014184885999999999,0.3023081295949162,-0.2819362315949162
Turkiye,2017,60604220.0,0.685903081,0.676600284,0.164119521,0.390694166,,,,,0.24256496025946092,,0.15603752299999998,0.3023081295949162,-0.13818860859491622
Turkmenistan,2017,4458186.0,0.405764132,0.405764132,,0.51041541,,,,,,,,0.3023081295949162,
Uganda,2017,20360656.0,0.591991512,0.328440546,0.505812429,0.685554055,,,,,1.540042589625947,,0.15480864500000002,0.3023081295949162,0.2035042994050838
Ukraine,2017,38655749.0,0.629023288,0.629023288,,0.396265958,,,,,,,,0.3023081295949162,
United Arab Emirates,2017,7433015.0,0.882103911,0.873908545,0.213317966,0.568147883,,,,,0.24409644146459283,,0.098408092,0.3023081295949162,-0.08899016359491621
United Kingdom,2017,53834160.0,0.963663189,0.963663189,,0.739541329,,,,,,,,0.3023081295949162,
United States,2017,261470917.0,0.931221843,0.931221843,,0.793441565,,,,,,,,0.3023081295949162,
Uruguay,2017,2670291.0,0.638680057,0.638680057,,0.37264757,,,,,,,,0.3023081295949162,
Uzbekistan,2017,22359293.0,0.370897363,0.370897363,,0.385054303,,,,,,,,0.3023081295949162,
"Venezuela, Rb",2017,22179490.0,0.734945071,0.732206532,0.109703829,0.414886208,,,,,0.1498263457174403,,0.079913137,0.3023081295949162,-0.1926043005949162
Viet Nam,2017,71315938.0,0.30795793,0.300235432,0.034995007,0.574040362,,,,,0.11655855129050857,,0.030029938000000003,0.3023081295949162,-0.2673131225949162
West Bank And Gaza,2017,2625785.0,0.250221747,0.250221747,,0.268758691,,,,,,,,0.3023081295949162,
Zambia,2017,9326870.0,0.458632575,0.358300358,0.278423918,0.58737945,,,,,0.7770684895603704,,0.15728084599999997,0.3023081295949162,-0.023884211594916216
Zimbabwe,2017,8235262.0,0.552851376,0.281799819,0.485816322,0.535940043,,,,,1.7239766999282566,,0.269861114,0.3023081295949162,0.18350819240508381
Afghanistan,2021,21791072.0,0.096538218,0.096538218,0.0,0.056150196,,,,,0.0,,-0.009138161,0.3974811020909091,-0.3974811020909091
Albania,2021,2340601.0,0.441741743,0.441741743,,0.317851428,,,,,,,,0.3974811020909091,
Algeria,2021,30458426.0,0.440970221,0.440970221,,0.456877651,,,,,,,,0.3974811020909091,
Argentina,2021,34481880.0,0.716270859,0.663254395,0.350841379,0.387155475,,,,,0.5289695502130822,,0.326679705,0.3974811020909091,-0.04663972309090908
Armenia,2021,2364189.0,0.553477333,0.522469373,0.167427431,0.385603011,,,,,0.32045405846210245,,0.06987436099999998,0.3974811020909091,-0.2300536710909091
Australia,2021,20888823.0,0.993231498,0.993231498,,0.82980639,,,,,,,,0.3974811020909091,
Austria,2021,7633446.0,0.999507175,0.999507175,,0.919962177,,,,,,,,0.3974811020909091,
Azerbaijan,2022,7732344.0,0.462586542,0.462586542,,0.194660901,,,,,,,,0.45800726290909094,
Bangladesh,2021,117641793.0,0.528060649,0.376861865,0.290057918,0.233642128,,,,,0.7696664081413491,,0.07759832900000002,0.3974811020909091,-0.10742318409090906
Belgium,2021,9600074.0,0.990056968,0.990056968,,0.716416203,,,,,,,,0.3974811020909091,
Benin,2021,7495327.0,0.486055301,0.237882556,0.366837175,0.470441571,,,,,1.5420936329606278,,0.185898799,0.3974811020909091,-0.030643927090909073
Bolivia,2021,8150856.0,0.68885446,0.679649645,0.129542215,0.559949169,,,,,0.1906014605510461,,0.05834831699999998,0.3974811020909091,-0.2679388870909091
Bosnia And Herzegovina,2021,2851847.0,0.793378937,0.793378937,,0.487530946,,,,,,,,0.3974811020909091,
Botswana,2022,1588124.0,0.587631963,0.498797003,0.365681329,0.520439104,,,,,0.7331265560952057,,0.12189826200000001,0.45800726290909094,-0.09232593390909094
Brazil,2021,165349748.0,0.840357459,0.835631888,0.269601254,0.462406479,,,,,0.3226316011530666,,0.22123594800000002,0.3974811020909091,-0.12787984809090908
Bulgaria,2021,5933315.0,0.839665205,0.839665205,,0.522583401,,,,,,,,0.3974811020909091,
Burkina Faso,2021,12018028.0,0.361085343,0.210526432,0.246651698,0.479752842,,,,,1.1715949187796049,,-0.083576287,0.3974811020909091,-0.15082940409090909
